benchmark,f,baseline,target,target_acc,baseline_acc,delta,ci_low,ci_high,p,n_tasks,p_holm,verdict,study,attack,param
boolq,0.7,self,race,0.9075,0.8883333333333333,0.019166666666666672,0.002500000000000003,0.03583333333333334,0.045570965669732066,80,1.0,tie,llm,llm:always_wrong,
boolq,0.7,majority,race,0.9075,0.6025,0.305,0.1875,0.425,2.167675836145264e-05,80,0.006611411300243055,win,llm,llm:always_wrong,
boolq,0.7,ds_onecoin,race,0.9075,0.45,0.4574999999999999,0.3275,0.5825624999999995,6.132629076989372e-08,80,2.275205387563057e-05,win,llm,llm:always_wrong,
boolq,0.7,aip_gated,race,0.9075,0.5916666666666667,0.3158333333333333,0.1933125,0.43499999999999994,1.578427133209956e-05,80,0.0048931241129508635,win,llm,llm:always_wrong,
boolq,0.7,aip_soft,race,0.9075,0.8841666666666667,0.023333333333333345,0.009166666666666674,0.03666666666666668,0.0018633636076601486,80,0.4714309927380176,tie,llm,llm:always_wrong,
boolq,0.7,self,race,0.9199999999999999,0.8883333333333333,0.03166666666666667,0.005000000000000003,0.058333333333333334,0.01041516557239896,80,1.0,tie,llm,llm:rushing,
boolq,0.7,majority,race,0.9199999999999999,0.4425,0.47750000000000004,0.34833333333333333,0.5991875,1.1120376452046438e-08,80,4.2479838046817395e-06,win,llm,llm:rushing,
boolq,0.7,ds_onecoin,race,0.9199999999999999,0.425,0.49499999999999994,0.36583333333333334,0.6158333333333333,4.762252926877941e-09,80,1.8287051239211295e-06,win,llm,llm:rushing,
boolq,0.7,aip_gated,race,0.9199999999999999,0.44749999999999995,0.4725,0.33916666666666667,0.5974999999999999,2.9400584961612384e-08,80,1.1025219360604644e-05,win,llm,llm:rushing,
boolq,0.7,aip_soft,race,0.9199999999999999,0.9083333333333334,0.011666666666666669,-0.009999999999999995,0.03250000000000001,0.024488247831505505,80,1.0,tie,llm,llm:rushing,
boolq,0.7,self,race,0.9075,0.8883333333333333,0.019166666666666672,0.0025000000000000113,0.03666666666666667,0.045570965669732066,80,1.0,tie,llm,llm:semantic_hallucination,
boolq,0.7,majority,race,0.9075,0.5825,0.325,0.195,0.45,2.261646041415976e-05,80,0.006875403965904568,win,llm,llm:semantic_hallucination,
boolq,0.7,ds_onecoin,race,0.9075,0.4625,0.445,0.30243749999999997,0.5825,2.462064038886078e-07,80,8.937292461156464e-05,win,llm,llm:semantic_hallucination,
boolq,0.7,aip_gated,race,0.9075,0.5766666666666668,0.3308333333333333,0.20666666666666664,0.4541874999999999,1.1237005480334476e-05,80,0.003517182715344691,win,llm,llm:semantic_hallucination,
boolq,0.7,aip_soft,race,0.9075,0.8724999999999999,0.03500000000000002,0.010833333333333344,0.06166666666666667,0.0006750802940349176,80,0.17822119762521824,tie,llm,llm:semantic_hallucination,
boolq,0.7,self,race,0.9066666666666666,0.8883333333333333,0.018333333333333337,0.000833333333333338,0.035833333333333335,0.07907735697410295,80,1.0,tie,llm,llm:semantic_negation,
boolq,0.7,majority,race,0.9066666666666666,0.645,0.26166666666666666,0.15416666666666667,0.37170833333333314,4.3012359637390595e-05,80,0.01294672025085457,win,llm,llm:semantic_negation,
boolq,0.7,ds_onecoin,race,0.9066666666666666,0.5,0.4066666666666666,0.2883333333333334,0.5200208333333333,8.300847119678842e-08,80,3.071313434281172e-05,win,llm,llm:semantic_negation,
boolq,0.7,aip_gated,race,0.9066666666666666,0.6325000000000001,0.2741666666666667,0.17416666666666666,0.38,1.7267993203764318e-05,80,0.005301273913555646,win,llm,llm:semantic_negation,
boolq,0.7,aip_soft,race,0.9066666666666666,0.9066666666666666,2.7755575615628915e-18,-0.0074999999999999945,0.005833333333333338,0.4768282453318232,80,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.1,self,race,0.978,0.9333333333333332,0.04466666666666669,0.033330555555555565,0.05644444444444446,1.1646002624082835e-13,200,5.333869201829939e-11,win,llm,llm:always_wrong,
gsm8k,0.1,majority,race,0.978,0.977,0.0010000000000000002,-0.0019999999999999996,0.005,0.5617474804445645,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.1,ds_onecoin,race,0.978,0.977,0.0010000000000000002,-0.0019999999999999996,0.005,0.5617474804445645,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.1,aip_gated,race,0.978,0.9767777777777777,0.0012222222222222228,-0.0019999999999999996,0.005222222222222224,0.55979375671854,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.1,aip_soft,race,0.978,0.9767777777777777,0.0012222222222222228,-0.0019999999999999996,0.005444444444444445,0.55979375671854,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.1,self,race,0.9795555555555555,0.9333333333333332,0.046222222222222234,0.03422222222222224,0.05933333333333334,1.1646659722107147e-13,200,5.333869201829939e-11,win,llm,llm:rushing,
gsm8k,0.1,majority,race,0.9795555555555555,0.971,0.008555555555555556,0.0009999999999999998,0.01822222222222222,0.0455036895506482,200,1.0,tie,llm,llm:rushing,
gsm8k,0.1,ds_onecoin,race,0.9795555555555555,0.978,0.001555555555555555,-0.000888888888888889,0.004999999999999999,0.5597929307150917,200,1.0,tie,llm,llm:rushing,
gsm8k,0.1,aip_gated,race,0.9795555555555555,0.9766666666666667,0.002888888888888889,-0.000888888888888889,0.008444444444444444,0.55979375671854,200,1.0,tie,llm,llm:rushing,
gsm8k,0.1,aip_soft,race,0.9795555555555555,0.9766666666666667,0.002888888888888889,-0.000888888888888889,0.008222222222222223,0.55979375671854,200,1.0,tie,llm,llm:rushing,
gsm8k,0.1,self,race,0.978,0.9333333333333332,0.04466666666666669,0.03377500000000001,0.05744722222222221,1.1646002624082835e-13,200,5.333869201829939e-11,win,llm,llm:semantic_hallucination,
gsm8k,0.1,majority,race,0.978,0.977,0.0010000000000000002,-0.0019999999999999996,0.004999999999999999,0.5617474804445645,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.1,ds_onecoin,race,0.978,0.977,0.0010000000000000002,-0.0019999999999999996,0.004999999999999999,0.5617474804445645,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.1,aip_gated,race,0.978,0.9767777777777777,0.0012222222222222228,-0.0019999999999999996,0.005222222222222224,0.55979375671854,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.1,aip_soft,race,0.978,0.9767777777777777,0.0012222222222222228,-0.0019999999999999996,0.005005555555555527,0.55979375671854,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.1,self,race,0.978,0.9333333333333332,0.04466666666666669,0.03366666666666667,0.05689166666666667,1.1646002624082835e-13,200,5.333869201829939e-11,win,llm,llm:semantic_negation,
gsm8k,0.1,majority,race,0.978,0.977,0.0010000000000000002,-0.0019999999999999996,0.004000000000000001,0.5617474804445645,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.1,ds_onecoin,race,0.978,0.977,0.0010000000000000002,-0.0019999999999999996,0.004999999999999999,0.5617474804445645,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.1,aip_gated,race,0.978,0.9767777777777777,0.0012222222222222228,-0.0019999999999999996,0.005222222222222224,0.55979375671854,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.1,aip_soft,race,0.978,0.9767777777777777,0.0012222222222222228,-0.0019999999999999996,0.005444444444444445,0.55979375671854,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.3,self,race,0.977,0.9308571428571429,0.04614285714285716,0.034714285714285725,0.05871428571428572,1.0432330560569559e-13,200,4.830169049543706e-11,win,llm,llm:always_wrong,
gsm8k,0.3,majority,race,0.977,0.976,0.0009999999999999998,0.0,0.002999999999999999,0.31731050786291415,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.3,ds_onecoin,race,0.977,0.9740000000000001,0.003,0.0,0.008,0.1573005107696258,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.3,aip_gated,race,0.977,0.968,0.008999999999999998,0.002999999999999999,0.015999999999999997,0.004678671711575749,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.3,aip_soft,race,0.977,0.9740000000000001,0.003,0.0,0.008,0.1573005107696258,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.3,self,race,0.978,0.9308571428571429,0.04714285714285715,0.035425000000000005,0.05957142857142858,1.0515856331829687e-13,200,4.837293912641656e-11,win,llm,llm:rushing,
gsm8k,0.3,majority,race,0.978,0.956,0.022000000000000002,0.006999999999999998,0.040024999999999866,0.0077887367367984696,200,1.0,tie,llm,llm:rushing,
gsm8k,0.3,ds_onecoin,race,0.978,0.976,0.0019999999999999996,-0.0020000000000000013,0.006999999999999999,0.5637061438484885,200,1.0,tie,llm,llm:rushing,
gsm8k,0.3,aip_gated,race,0.978,0.9745714285714285,0.003428571428571428,-0.003014285714285715,0.011285714285714286,0.18119123976052898,200,1.0,tie,llm,llm:rushing,
gsm8k,0.3,aip_soft,race,0.978,0.976,0.0020000000000000005,-0.0035785714285714275,0.008571428571428574,0.3185387153411545,200,1.0,tie,llm,llm:rushing,
gsm8k,0.3,self,race,0.977,0.9308571428571429,0.04614285714285716,0.034853571428571435,0.058428571428571434,1.0432330560569559e-13,200,4.830169049543706e-11,win,llm,llm:semantic_hallucination,
gsm8k,0.3,majority,race,0.977,0.973,0.004,0.0,0.01,0.15729920705028516,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.3,ds_onecoin,race,0.977,0.9740000000000001,0.003,0.0,0.008,0.1573005107696258,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.3,aip_gated,race,0.977,0.9724285714285714,0.004571428571428571,0.0002857142857142858,0.010428571428571428,0.045503346982774265,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.3,aip_soft,race,0.977,0.9735714285714286,0.0034285714285714284,0.0,0.009285714285714286,0.1573005107696258,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.3,self,race,0.977,0.9308571428571429,0.04614285714285716,0.034857142857142864,0.058574999999999995,1.0432330560569559e-13,200,4.830169049543706e-11,win,llm,llm:semantic_negation,
gsm8k,0.3,majority,race,0.977,0.9740000000000001,0.003,0.0,0.008,0.1573005107696258,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.3,ds_onecoin,race,0.977,0.9740000000000001,0.003,0.0,0.008,0.1573005107696258,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.3,aip_gated,race,0.977,0.9735714285714286,0.0034285714285714284,0.0,0.009285714285714286,0.1573005107696258,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.3,aip_soft,race,0.977,0.9735714285714286,0.0034285714285714284,0.0,0.009714285714285715,0.1573005107696258,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.5,self,race,0.9736,0.9338,0.039799999999999974,0.02979999999999998,0.05019999999999997,2.6846017996302733e-13,200,1.2107554116332533e-10,win,llm,llm:always_wrong,
gsm8k,0.5,majority,race,0.9736,0.899,0.07459999999999999,0.0426,0.1082,3.2360989069722336e-06,200,0.0010614404414868927,win,llm,llm:always_wrong,
gsm8k,0.5,ds_onecoin,race,0.9736,0.9689999999999999,0.004599999999999999,-5.551115123125783e-19,0.009999999999999998,0.06008743341062798,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.5,aip_gated,race,0.9736,0.9386,0.034999999999999996,0.019389999999999998,0.0518,7.367286229957203e-06,200,0.002328062448666476,win,llm,llm:always_wrong,
gsm8k,0.5,aip_soft,race,0.9736,0.9401999999999999,0.03339999999999999,0.019399999999999997,0.049,7.438745856246526e-06,200,0.002343204944717656,win,llm,llm:always_wrong,
gsm8k,0.5,self,race,0.9732000000000001,0.9338,0.03939999999999998,0.029399999999999978,0.04959999999999997,8.030084117312032e-13,200,3.5974776845557906e-10,win,llm,llm:rushing,
gsm8k,0.5,majority,race,0.9732000000000001,0.8360000000000001,0.13720000000000002,0.09620000000000001,0.1844149999999999,9.556378633573968e-12,200,4.176137462871824e-09,win,llm,llm:rushing,
gsm8k,0.5,ds_onecoin,race,0.9732000000000001,0.976,-0.002799999999999999,-0.006799999999999998,0.00020000000000000017,0.31367194226064665,200,1.0,tie,llm,llm:rushing,
gsm8k,0.5,aip_gated,race,0.9732000000000001,0.9666,0.006600000000000002,-0.0015999999999999992,0.0174,0.15732406722657055,200,1.0,tie,llm,llm:rushing,
gsm8k,0.5,aip_soft,race,0.9732000000000001,0.9728,0.0004000000000000009,-0.004199999999999998,0.0054,0.7083229490909713,200,1.0,tie,llm,llm:rushing,
gsm8k,0.5,self,race,0.9728,0.9338,0.03899999999999998,0.028999999999999977,0.04999999999999996,2.0419729858712702e-12,200,9.107199516985866e-10,win,llm,llm:semantic_hallucination,
gsm8k,0.5,majority,race,0.9728,0.904,0.0688,0.041399999999999985,0.09740999999999993,1.1054705601056259e-07,200,4.068131661188703e-05,win,llm,llm:semantic_hallucination,
gsm8k,0.5,ds_onecoin,race,0.9728,0.968,0.0048,-0.0008000000000000007,0.0124,0.1033550287596556,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.5,aip_gated,race,0.9728,0.9562,0.0166,0.005600000000000001,0.03,0.003897965137134647,200,0.9472055283237193,tie,llm,llm:semantic_hallucination,
gsm8k,0.5,aip_soft,race,0.9728,0.9618000000000001,0.011000000000000001,0.003,0.0208,0.006756460682486886,200,1.0,tie,llm,llm:semantic_hallucination,
gsm8k,0.5,self,race,0.9741999999999998,0.9338,0.04039999999999997,0.03039999999999998,0.05039999999999997,2.6542897645002497e-13,200,1.1997389735541128e-10,win,llm,llm:semantic_negation,
gsm8k,0.5,majority,race,0.9741999999999998,0.705,0.2692,0.212795,0.32620000000000005,2.7107950865928102e-17,200,1.2794952808718064e-14,win,llm,llm:semantic_negation,
gsm8k,0.5,ds_onecoin,race,0.9741999999999998,0.973,0.0012,-0.0020000000000000005,0.0044,0.319760781865578,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.5,aip_gated,race,0.9741999999999998,0.971,0.0032000000000000006,-0.0010000000000000002,0.007800000000000002,0.05956840116706581,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.5,aip_soft,race,0.9741999999999998,0.971,0.0032000000000000006,-0.0008000000000000007,0.0072049999999999744,0.05956840116706581,200,1.0,tie,llm,llm:semantic_negation,
gsm8k,0.7,self,race,0.9326666666666666,0.9296666666666666,0.0030000000000000226,-0.004666666666666639,0.011000000000000018,0.2208183539433427,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.7,majority,race,0.9326666666666666,0.331,0.6016666666666667,0.5369916666666666,0.673025,1.9218060991459845e-25,200,9.090142848960507e-23,win,llm,llm:always_wrong,
gsm8k,0.7,ds_onecoin,race,0.9326666666666666,0.05,0.8826666666666667,0.8419916666666666,0.9206666666666666,9.952834656444505e-38,200,4.737549296467584e-35,win,llm,llm:always_wrong,
gsm8k,0.7,aip_gated,race,0.9326666666666666,0.9103333333333333,0.022333333333333334,0.01,0.037000000000000005,0.0003122629520832939,200,0.08712136363123898,tie,llm,llm:always_wrong,
gsm8k,0.7,aip_soft,race,0.9326666666666666,0.9146666666666667,0.018000000000000002,0.006000000000000001,0.032,0.004680378172028191,200,1.0,tie,llm,llm:always_wrong,
gsm8k,0.7,self,race,0.971,0.9296666666666666,0.04133333333333335,0.030991666666666674,0.05233333333333334,4.413782088179591e-12,200,1.9597192471517385e-09,win,llm,llm:rushing,
gsm8k,0.7,majority,race,0.971,0.21,0.7609999999999999,0.6980000000000001,0.8220000000000001,1.7188676938187568e-34,200,8.147432868700908e-32,win,llm,llm:rushing,
gsm8k,0.7,ds_onecoin,race,0.971,0.2,0.7709999999999999,0.707975,0.8270249999999999,9.456728274090319e-35,200,4.4919459301929014e-32,win,llm,llm:rushing,
gsm8k,0.7,aip_gated,race,0.971,0.9626666666666667,0.008333333333333333,0.0009999999999999998,0.01633333333333333,0.032866754420632464,200,1.0,tie,llm,llm:rushing,
gsm8k,0.7,aip_soft,race,0.971,0.9633333333333333,0.007666666666666666,0.0006666666666666676,0.015666666666666666,0.032866671087104976,200,1.0,tie,llm,llm:rushing,
gsm8k,0.7,self,race,0.9690000000000001,0.9296666666666666,0.03933333333333335,0.028000000000000014,0.05167499999999997,5.875764719137153e-11,200,2.4619454173184673e-08,win,llm,llm:semantic_hallucination,
gsm8k,0.7,majority,race,0.9690000000000001,0.075,0.894,0.8519749999999999,0.9329999999999999,2.9280282764096436e-40,200,1.3966694878474e-37,win,llm,llm:semantic_hallucination,
gsm8k,0.7,ds_onecoin,race,0.9690000000000001,0.055,0.914,0.872,0.9520000000000001,4.776157850011233e-41,200,2.2830034523053693e-38,win,llm,llm:semantic_hallucination,
gsm8k,0.7,aip_gated,race,0.9690000000000001,0.9286666666666668,0.040333333333333325,0.028991666666666662,0.053999999999999986,3.735931706976257e-09,200,1.4532774340137639e-06,win,llm,llm:semantic_hallucination,
gsm8k,0.7,aip_soft,race,0.9690000000000001,0.929,0.039999999999999994,0.028324999999999993,0.05266666666666666,3.7359577684371165e-09,200,1.4532774340137639e-06,win,llm,llm:semantic_hallucination,
gsm8k,0.7,self,race,0.973,0.9296666666666666,0.043333333333333356,0.032991666666666676,0.05500000000000002,1.7928899038505457e-13,200,8.139720163481478e-11,win,llm,llm:semantic_negation,
gsm8k,0.7,majority,race,0.973,0.01,0.963,0.934,0.986,5.257998411214676e-43,200,2.51858123897183e-40,win,llm,llm:semantic_negation,
gsm8k,0.7,ds_onecoin,race,0.973,0.005,0.968,0.945,0.9880000000000001,3.3030085093857345e-43,200,1.5854440845051526e-40,win,llm,llm:semantic_negation,
gsm8k,0.7,aip_gated,race,0.973,0.935,0.03799999999999999,0.027999999999999994,0.04899999999999999,7.185250061066396e-10,200,2.895655774609758e-07,win,llm,llm:semantic_negation,
gsm8k,0.7,aip_soft,race,0.973,0.935,0.03799999999999999,0.02733333333333333,0.049333333333333326,7.185250061066396e-10,200,2.895655774609758e-07,win,llm,llm:semantic_negation,
math500,0.1,self,race,0.915,0.7008333333333333,0.2141666666666667,0.16333333333333336,0.2647222222222222,4.367429836547954e-11,80,1.8474228208597845e-08,win,llm,llm:always_wrong,
math500,0.1,majority,race,0.915,0.8675,0.0475,0.012500000000000002,0.08249999999999999,0.026418842615688224,80,1.0,tie,llm,llm:always_wrong,
math500,0.1,ds_onecoin,race,0.915,0.8425,0.07250000000000001,0.03250000000000001,0.11499999999999999,0.0005949785377119447,80,0.16064420518222505,tie,llm,llm:always_wrong,
math500,0.1,aip_gated,race,0.915,0.868611111111111,0.04638888888888889,0.016111111111111114,0.08,0.01713848058066568,80,1.0,tie,llm,llm:always_wrong,
math500,0.1,aip_soft,race,0.915,0.868611111111111,0.04638888888888889,0.015819444444444445,0.0788888888888889,0.01713848058066568,80,1.0,tie,llm,llm:always_wrong,
math500,0.1,self,race,0.9125,0.7008333333333333,0.21166666666666667,0.16277083333333334,0.26280555555555546,4.3745411232700115e-11,80,1.8474228208597845e-08,win,llm,llm:rushing,
math500,0.1,majority,race,0.9125,0.8625,0.05,0.017500000000000005,0.085,0.0015948339632824923,80,0.4098723285636005,tie,llm,llm:rushing,
math500,0.1,ds_onecoin,race,0.9125,0.8324999999999999,0.08,0.04,0.11750000000000001,7.551539497278267e-05,80,0.02248104440538863,win,llm,llm:rushing,
math500,0.1,aip_gated,race,0.9125,0.8722222222222221,0.04027777777777779,0.0047222222222222335,0.07528472222222221,0.0181580171287628,80,1.0,tie,llm,llm:rushing,
math500,0.1,aip_soft,race,0.9125,0.8516666666666666,0.060833333333333336,0.030548611111111113,0.09444444444444444,0.00040304518792992985,80,0.11124047186866064,tie,llm,llm:rushing,
math500,0.1,self,race,0.915,0.7008333333333333,0.2141666666666667,0.16220833333333332,0.26667361111111115,4.367429836547954e-11,80,1.8474228208597845e-08,win,llm,llm:semantic_hallucination,
math500,0.1,majority,race,0.915,0.8675,0.0475,0.014937500000000003,0.08499999999999999,0.026418842615688224,80,1.0,tie,llm,llm:semantic_hallucination,
math500,0.1,ds_onecoin,race,0.915,0.845,0.07,0.0325,0.1075,0.0006044245080991136,80,0.16259019267866154,tie,llm,llm:semantic_hallucination,
math500,0.1,aip_gated,race,0.915,0.868611111111111,0.04638888888888889,0.015555555555555559,0.08111805555555551,0.01713848058066568,80,1.0,tie,llm,llm:semantic_hallucination,
math500,0.1,aip_soft,race,0.915,0.868611111111111,0.04638888888888889,0.016104166666666666,0.07834027777777774,0.01713848058066568,80,1.0,tie,llm,llm:semantic_hallucination,
math500,0.1,self,race,0.915,0.7008333333333333,0.2141666666666667,0.16360416666666666,0.26611111111111113,4.367429836547954e-11,80,1.8474228208597845e-08,win,llm,llm:semantic_negation,
math500,0.1,majority,race,0.915,0.8699999999999999,0.045,0.012500000000000006,0.08,0.026633449693319277,80,1.0,tie,llm,llm:semantic_negation,
math500,0.1,ds_onecoin,race,0.915,0.8474999999999999,0.0675,0.029937500000000002,0.10500000000000001,0.0009916427332698988,80,0.2608020388499834,tie,llm,llm:semantic_negation,
math500,0.1,aip_gated,race,0.915,0.8663888888888888,0.04861111111111112,0.01694444444444445,0.08250694444444442,0.01615545698610485,80,1.0,tie,llm,llm:semantic_negation,
math500,0.1,aip_soft,race,0.915,0.8663888888888888,0.04861111111111112,0.015555555555555564,0.08361805555555553,0.01615545698610485,80,1.0,tie,llm,llm:semantic_negation,
math500,0.3,self,race,0.8992857142857144,0.7246428571428571,0.17464285714285716,0.132125,0.2171517857142857,2.1172934760488278e-11,80,9.146707816530935e-09,win,llm,llm:always_wrong,
math500,0.3,majority,race,0.8992857142857144,0.8649999999999999,0.03428571428571428,0.003214285714285714,0.06393749999999994,0.007948814112761349,80,1.0,tie,llm,llm:always_wrong,
math500,0.3,ds_onecoin,race,0.8992857142857144,0.8125,0.08678571428571429,0.05713392857142857,0.12178571428571427,1.1966834767397318e-06,80,0.00041285579947520745,win,llm,llm:always_wrong,
math500,0.3,aip_gated,race,0.8992857142857144,0.8557142857142856,0.043571428571428567,0.003214285714285714,0.08321428571428571,0.032920687622205354,80,1.0,tie,llm,llm:always_wrong,
math500,0.3,aip_soft,race,0.8992857142857144,0.8482142857142858,0.051071428571428566,0.015348214285714286,0.08821428571428572,0.0129590928939597,80,1.0,tie,llm,llm:always_wrong,
math500,0.3,self,race,0.9021428571428572,0.7246428571428571,0.17750000000000002,0.13570535714285717,0.22142857142857145,1.064149590528956e-11,80,4.637006978306039e-09,win,llm,llm:rushing,
math500,0.3,majority,race,0.9021428571428572,0.8400000000000001,0.062142857142857146,0.021785714285714287,0.10642857142857143,0.006525087064109805,80,1.0,tie,llm,llm:rushing,
math500,0.3,ds_onecoin,race,0.9021428571428572,0.8149999999999998,0.08714285714285715,0.054642857142857146,0.12214285714285715,5.66018898974981e-06,80,0.0018282410436891885,win,llm,llm:rushing,
math500,0.3,aip_gated,race,0.9021428571428572,0.7614285714285713,0.1407142857142857,0.08857142857142856,0.19608035714285713,6.286916552550916e-06,80,0.002024387129921395,win,llm,llm:rushing,
math500,0.3,aip_soft,race,0.9021428571428572,0.7535714285714284,0.14857142857142858,0.09321428571428572,0.20428571428571426,2.0150937353728353e-06,80,0.000673041307614527,win,llm,llm:rushing,
math500,0.3,self,race,0.9099999999999999,0.7246428571428571,0.18535714285714286,0.13999107142857142,0.2303660714285714,3.9175147060994525e-11,80,1.6610262353861677e-08,win,llm,llm:semantic_hallucination,
math500,0.3,majority,race,0.9099999999999999,0.8525,0.057499999999999996,0.030000000000000006,0.09,0.00011031256736102891,80,0.03232158223678147,win,llm,llm:semantic_hallucination,
math500,0.3,ds_onecoin,race,0.9099999999999999,0.8125,0.0975,0.06499999999999999,0.135,5.907148276001431e-07,80,0.00021029447862565094,win,llm,llm:semantic_hallucination,
math500,0.3,aip_gated,race,0.9099999999999999,0.814642857142857,0.09535714285714286,0.059285714285714296,0.1364375,1.7500034010375084e-05,80,0.005355010407174776,win,llm,llm:semantic_hallucination,
math500,0.3,aip_soft,race,0.9099999999999999,0.8457142857142858,0.06428571428571428,0.0335625,0.09822321428571425,0.0004336940543212623,80,0.11883217088402588,tie,llm,llm:semantic_hallucination,
math500,0.3,self,race,0.9207142857142857,0.7246428571428571,0.19607142857142862,0.15035714285714288,0.2450089285714285,1.063533710620651e-11,80,4.637006978306039e-09,win,llm,llm:semantic_negation,
math500,0.3,majority,race,0.9207142857142857,0.8375,0.08321428571428571,0.04463392857142857,0.12464285714285712,0.00014401943021839686,80,0.0414775959028983,win,llm,llm:semantic_negation,
math500,0.3,ds_onecoin,race,0.9207142857142857,0.8125,0.10821428571428568,0.07285714285714284,0.1439285714285714,4.293287783652156e-07,80,0.00015369970265474716,win,llm,llm:semantic_negation,
math500,0.3,aip_gated,race,0.9207142857142857,0.8346428571428571,0.08607142857142856,0.05141964285714285,0.12143749999999996,0.00013788149859139312,80,0.0401235160900954,win,llm,llm:semantic_negation,
math500,0.3,aip_soft,race,0.9207142857142857,0.8417857142857142,0.07892857142857143,0.04428571428571428,0.11535714285714285,0.0004031304603877677,80,0.11124047186866064,tie,llm,llm:semantic_negation,
math500,0.5,self,race,0.8575000000000002,0.6984999999999999,0.15899999999999997,0.11349999999999998,0.202,2.6214152321614687e-09,80,1.03545901670378e-06,win,llm,llm:always_wrong,
math500,0.5,majority,race,0.8575000000000002,0.705,0.1525,0.0725,0.23249999999999998,0.00047732143739619615,80,0.12983143097176536,tie,llm,llm:always_wrong,
math500,0.5,ds_onecoin,race,0.8575000000000002,0.745,0.1125,0.07749999999999999,0.15499999999999997,1.54026690500915e-07,80,5.6065715342333064e-05,win,llm,llm:always_wrong,
math500,0.5,aip_gated,race,0.8575000000000002,0.71,0.14750000000000002,0.0984875,0.20049999999999998,1.4934768831747158e-07,80,5.4661253924194595e-05,win,llm,llm:always_wrong,
math500,0.5,aip_soft,race,0.8575000000000002,0.71,0.14750000000000002,0.0954875,0.20251249999999998,1.4934768831747158e-07,80,5.4661253924194595e-05,win,llm,llm:always_wrong,
math500,0.5,self,race,0.8400000000000001,0.6984999999999999,0.1415,0.09549999999999997,0.18849999999999997,3.03175526232039e-07,80,0.00010944636496976607,win,llm,llm:rushing,
math500,0.5,majority,race,0.8400000000000001,0.6675,0.17250000000000001,0.0649375,0.27749999999999997,0.0006405410573523111,80,0.17102446231306706,tie,llm,llm:rushing,
math500,0.5,ds_onecoin,race,0.8400000000000001,0.7575000000000001,0.08249999999999998,0.04749999999999999,0.12250000000000001,0.00021625105574168784,80,0.06119904877489766,tie,llm,llm:rushing,
math500,0.5,aip_gated,race,0.8400000000000001,0.6685000000000001,0.1715,0.1095,0.23602499999999985,1.0896104116341427e-06,80,0.00037809481283704755,win,llm,llm:rushing,
math500,0.5,aip_soft,race,0.8400000000000001,0.6685000000000001,0.1715,0.11148749999999998,0.23499999999999996,1.0896104116341427e-06,80,0.00037809481283704755,win,llm,llm:rushing,
math500,0.5,self,race,0.8885,0.6984999999999999,0.18999999999999997,0.14499999999999996,0.236,6.02988765684254e-11,80,2.5204930405601817e-08,win,llm,llm:semantic_hallucination,
math500,0.5,majority,race,0.8885,0.6625,0.22599999999999998,0.154475,0.3,6.019861759087777e-08,80,2.2393885743806527e-05,win,llm,llm:semantic_hallucination,
math500,0.5,ds_onecoin,race,0.8885,0.76,0.1285,0.095,0.16451249999999995,2.9249438321868128e-09,80,1.1495029260494174e-06,win,llm,llm:semantic_hallucination,
math500,0.5,aip_gated,race,0.8885,0.7575000000000001,0.131,0.08449999999999999,0.18001249999999996,8.378430272810991e-07,80,0.0002932450595483847,win,llm,llm:semantic_hallucination,
math500,0.5,aip_soft,race,0.8885,0.7575000000000001,0.131,0.08149999999999999,0.18000000000000002,8.378430272810991e-07,80,0.0002932450595483847,win,llm,llm:semantic_hallucination,
